question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q0604,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0605,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0606,E,A,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5,E,True,0.5
q0607,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0608,D,D,True,0.5,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q0609,E,C,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5
q0610,B,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0611,C,B,False,0.5,D,False,0.5,D,False,0.5,E,False,0.5,E,False,0.5
q0612,B,E,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5
q0613,D,A,False,0.5,E,False,0.5,D,True,0.5,D,True,0.5,B,False,0.5
q0614,D,B,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0615,A,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0616,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0617,B,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0618,C,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0619,D,A,False,0.5,C,False,0.5,E,False,0.5,C,False,0.5,E,False,0.5
q0620,C,B,False,0.5,D,False,0.5,D,False,0.5,E,False,0.5,B,False,0.5
q0621,E,B,False,0.5,E,True,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0622,C,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,D,False,0.5
q0623,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,B,False,0.5
q0624,E,,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5
q0625,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,B,False,0.5
q0626,E,D,False,0.5,B,False,0.5,A,False,0.5,E,True,0.5,D,False,0.5
q0627,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0628,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0629,E,A,False,0.5,D,False,0.5,E,True,0.5,E,True,0.5,A,False,0.5
q0630,E,C,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5,C,False,0.5
q0631,B,B,True,0.5,,False,0.5,,False,0.5,,False,0.5,E,False,0.5
q0632,E,C,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,E,True,0.5
q0633,B,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,A,False,0.5
q0634,A,C,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0635,C,E,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0636,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q0637,A,D,False,0.0,D,False,0.5,E,False,0.5,E,False,0.5,A,True,0.5
q0638,A,D,False,0.5,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5
q0639,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0640,E,B,False,0.5,A,False,0.5,B,False,0.5,C,False,0.5,B,False,0.5
q0641,A,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5,D,False,0.5
q0642,B,C,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0643,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0644,B,A,False,0.5,A,False,0.5,A,False,0.5,B,True,0.5,D,False,0.5
q0645,B,A,False,0.5,A,False,0.5,B,True,0.5,C,False,0.5,A,False,0.5
q0646,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0647,C,C,True,0.5,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5
q0648,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0649,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0650,C,A,False,0.5,A,False,0.5,E,False,0.5,C,True,0.5,D,False,0.5
q0651,D,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q0652,D,B,False,0.5,E,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0653,A,A,True,0.5,D,False,0.5,A,True,0.5,D,False,0.5,C,False,0.5
q0654,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0655,B,C,False,0.5,C,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0656,D,A,False,0.5,A,False,0.5,C,False,0.5,D,True,0.5,A,False,0.5
q0657,D,A,False,0.5,D,True,0.5,,False,0.5,,False,0.5,A,False,0.5
q0658,D,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0659,D,A,False,0.5,A,False,0.5,D,True,0.5,E,False,0.5,A,False,0.5
q0660,A,A,True,0.5,E,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0661,A,A,True,0.5,D,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q0662,E,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0663,E,B,False,0.5,D,False,0.5,A,False,0.5,E,True,0.5,E,True,0.5
q0664,D,B,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0665,C,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0666,A,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5,A,True,0.5
q0667,A,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0668,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0669,B,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q0670,E,A,False,0.5,D,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0671,B,A,False,0.0,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0672,B,A,False,0.5,D,False,0.5,D,False,0.5,C,False,0.5,D,False,0.5
q0673,E,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0674,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5
q0675,C,C,True,0.5,D,False,0.5,B,False,0.5,A,False,0.5,E,False,0.5
q0676,B,C,False,0.5,E,False,0.5,C,False,0.5,A,False,0.5,D,False,0.5
q0677,A,A,True,0.5,C,False,0.5,C,False,0.5,E,False,0.5,C,False,0.5
q0678,B,A,False,0.5,A,False,0.5,C,False,0.5,B,True,0.5,A,False,0.5
q0679,C,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0680,E,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0681,B,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0682,D,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0683,C,B,False,0.5,C,True,0.5,A,False,0.5,D,False,0.5,D,False,0.5
q0684,B,B,True,0.5,D,False,0.5,E,False,0.5,A,False,0.5,C,False,0.5
q0685,D,D,True,0.5,D,True,0.5,D,True,0.5,B,False,0.5,E,False,0.5
q0686,A,A,True,0.5,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5
q0687,B,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0688,A,A,True,0.5,E,False,0.5,A,True,0.5,A,True,0.5,B,False,0.5
q0689,C,A,False,0.5,B,False,0.5,C,True,0.5,A,False,0.5,E,False,0.5
q0690,B,A,False,0.5,E,False,0.5,E,False,0.5,D,False,0.5,E,False,0.5
q0691,C,B,False,0.5,D,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5
q0692,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0693,C,B,False,0.5,A,False,0.5,C,True,0.5,E,False,0.5,E,False,0.5
q0694,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0695,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0696,D,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0697,E,E,True,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0698,A,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0699,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0700,C,A,False,0.5,C,True,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0701,D,C,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,D,True,0.5
q0702,D,A,False,0.5,A,False,0.5,B,False,0.5,E,False,0.5,C,False,0.5
q0703,E,C,False,0.5,E,True,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0704,E,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0705,D,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,E,False,0.5
q0706,C,A,False,0.5,E,False,0.5,A,False,0.5,C,True,0.5,D,False,0.5
q0707,D,C,False,0.5,A,False,0.5,B,False,0.5,D,True,0.5,A,False,0.5
q0708,B,D,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0709,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0710,D,E,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0711,C,B,False,0.5,E,False,0.5,C,True,0.5,A,False,0.5,E,False,0.5
q0712,C,A,False,0.5,,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5
q0713,A,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5,A,True,0.5
q0714,B,B,True,0.5,D,False,0.5,C,False,0.5,B,True,0.5,E,False,0.5
q0715,B,A,False,0.5,A,False,0.5,C,False,0.5,D,False,0.5,E,False,0.5
q0716,D,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,B,False,0.5
q0717,B,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5,,False,0.5
q0718,E,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5,A,False,0.5
q0719,A,C,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0720,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0721,B,A,False,0.5,D,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5
q0722,E,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5,D,False,0.5
q0723,D,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0724,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0725,D,D,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0726,E,C,False,0.5,E,True,0.5,D,False,0.5,A,False,0.5,E,True,0.5
q0727,B,A,False,0.5,D,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5
q0728,D,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q0729,D,A,False,0.5,D,True,0.5,A,False,0.5,E,False,0.5,C,False,0.5
q0730,D,C,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0731,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0732,B,B,True,0.5,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5
q0733,C,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5
q0734,D,A,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5
q0735,A,A,True,0.5,E,False,0.5,,False,0.5,,False,0.5,D,False,0.5
q0736,A,E,False,0.5,C,False,0.5,C,False,0.5,A,True,0.5,E,False,0.5
q0737,D,D,True,0.5,A,False,0.5,C,False,0.5,C,False,0.5,D,True,0.5
q0738,A,A,True,0.5,D,False,0.5,D,False,0.5,A,True,0.5,A,True,0.5
q0739,A,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5,C,False,0.5
q0740,E,C,False,0.5,A,False,0.5,B,False,0.5,D,False,0.5,B,False,0.5
q0741,A,D,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0742,B,A,False,0.0,C,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q0743,B,A,False,0.5,A,False,0.5,D,False,0.5,E,False,0.5,A,False,0.5
q0744,D,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0745,A,C,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0746,B,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0747,D,A,False,0.5,B,False,0.5,E,False,0.5,A,False,0.5,D,True,0.5
q0748,A,B,False,0.5,C,False,0.5,D,False,0.5,D,False,0.5,A,True,0.5
q0749,C,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0750,B,C,False,0.5,B,True,0.5,C,False,0.5,A,False,0.5,A,False,0.5
q0751,C,B,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0752,C,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0753,C,A,False,0.5,C,True,0.5,A,False,0.5,D,False,0.5,E,False,0.5
q0754,B,A,False,0.5,A,False,0.5,A,False,0.5,B,True,0.5,E,False,0.5
q0755,D,B,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q0756,C,C,True,0.5,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5
q0757,E,C,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0758,E,C,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,,False,0.5
q0759,D,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0760,C,B,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q0761,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0762,C,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0763,A,A,True,0.5,C,False,0.5,D,False,0.5,A,True,0.5,C,False,0.5
q0764,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5
q0765,D,B,False,0.5,A,False,0.5,D,True,0.5,C,False,0.5,A,False,0.5
q0766,E,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,E,True,0.5
q0767,B,A,False,0.5,E,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5
q0768,B,A,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0769,C,E,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,D,False,0.5
q0770,B,A,False,0.5,E,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0771,C,A,False,0.5,C,True,0.5,C,True,0.5,C,True,0.5,A,False,0.5
q0772,E,A,False,0.5,E,True,0.5,D,False,0.5,B,False,0.5,A,False,0.5
q0773,A,C,False,0.5,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5
q0774,E,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0775,A,A,True,0.5,E,False,0.5,,False,0.5,D,False,0.5,D,False,0.5
q0776,B,B,True,0.5,C,False,0.5,B,True,0.5,A,False,0.5,C,False,0.5
q0777,C,B,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0778,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0779,E,C,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5
q0780,D,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0781,E,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0782,E,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,E,True,0.5
q0783,B,A,False,0.5,A,False,0.5,D,False,0.5,D,False,0.5,B,True,0.5
q0784,B,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0785,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5
q0786,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5
q0787,D,A,False,0.5,A,False,0.5,C,False,0.5,A,False,0.5,D,True,0.5
q0788,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0789,C,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5,E,False,0.5
q0790,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0791,A,B,False,0.5,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0792,C,C,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0793,B,A,False,0.5,C,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5
q0794,E,A,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5,E,True,0.5
q0795,C,B,False,0.5,D,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q0796,D,A,False,0.5,B,False,0.5,A,False,0.5,B,False,0.5,E,False,0.5
q0797,E,C,False,0.5,A,False,0.5,E,True,0.5,B,False,0.5,A,False,0.5
q0798,C,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q0799,C,B,False,0.5,D,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0800,C,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5
q0801,B,A,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0802,E,C,False,0.5,C,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0803,B,A,False,0.5,B,True,0.5,A,False,0.5,A,False,0.5,E,False,0.5
q0804,A,A,True,0.5,E,False,0.5,E,False,0.5,A,True,0.5,B,False,0.5
q0805,C,A,False,0.5,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0806,B,B,True,0.5,A,False,0.5,C,False,0.5,D,False,0.5,A,False,0.5
q0807,A,A,True,0.5,A,True,0.5,C,False,0.5,C,False,0.5,A,True,0.5
q0808,D,B,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,,False,0.5
q0809,B,A,False,0.5,E,False,0.5,D,False,0.5,A,False,0.5,C,False,0.5
q0810,A,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5,D,False,0.5
q0811,E,A,False,0.5,D,False,0.5,E,True,0.5,E,True,0.5,E,True,0.5
q0812,E,B,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0813,C,B,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5
q0814,E,A,False,0.5,B,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5
q0815,A,A,True,0.5,A,True,0.5,C,False,0.5,A,True,0.5,,False,0.5
q0816,A,A,True,0.5,D,False,0.5,C,False,0.5,A,True,0.5,C,False,0.5
q0817,C,A,False,0.0,B,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5
q0818,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,,False,0.5
q0819,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0820,C,A,False,0.5,A,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q0821,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5
q0822,C,C,True,0.5,,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0823,D,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0824,B,B,True,0.5,C,False,0.5,A,False,0.5,D,False,0.5,C,False,0.5
q0825,D,E,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5
q0826,C,A,False,0.5,E,False,0.5,E,False,0.5,E,False,0.5,C,True,0.5
q0827,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0828,C,B,False,0.5,B,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0829,E,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0830,B,B,True,0.5,A,False,0.5,D,False,0.5,C,False,0.5,A,False,0.5
q0831,A,A,True,0.5,A,True,0.5,D,False,0.5,A,True,0.5,B,False,0.5
q0832,C,D,False,0.5,,False,0.5,,False,0.5,,False,0.5,A,False,0.5
q0833,D,A,False,0.5,,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0834,D,C,False,0.5,E,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5
q0835,C,B,False,0.5,C,True,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q0836,B,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0837,D,A,False,0.5,D,True,0.5,C,False,0.5,B,False,0.5,E,False,0.5
q0838,A,A,True,0.5,E,False,0.5,A,True,0.5,E,False,0.5,C,False,0.5
q0839,B,A,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5,B,True,0.5
q0840,D,A,False,0.5,A,False,0.5,E,False,0.5,D,True,0.5,D,True,0.5
q0841,B,A,False,0.5,A,False,0.5,C,False,0.5,C,False,0.5,A,False,0.5
q0842,C,A,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5,C,True,0.5
q0843,D,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0844,A,A,True,0.5,D,False,0.5,A,True,0.5,B,False,0.5,A,True,0.5
q0845,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q0846,D,A,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5,A,False,0.5
q0847,D,A,False,0.5,C,False,0.5,C,False,0.5,E,False,0.5,E,False,0.5
q0848,C,C,True,0.5,E,False,0.5,C,True,0.5,A,False,0.5,E,False,0.5
q0849,E,A,False,0.5,B,False,0.5,E,True,0.5,E,True,0.5,E,True,0.5
q0850,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q0851,C,B,False,0.5,D,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q0852,D,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0853,D,C,False,0.5,A,False,0.5,A,False,0.5,D,True,0.5,D,True,0.5
q0854,B,B,True,0.5,C,False,0.5,A,False,0.5,A,False,0.5,D,False,0.5
q0855,B,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,B,True,0.5
q0856,D,A,False,0.5,A,False,0.5,D,True,0.5,C,False,0.5,D,True,0.5
q0857,D,A,False,0.5,A,False,0.5,D,True,0.5,E,False,0.5,E,False,0.5
q0858,A,A,True,0.5,E,False,0.5,A,True,0.5,D,False,0.5,D,False,0.5
q0859,D,E,False,0.5,D,True,0.5,A,False,0.5,D,True,0.5,C,False,0.5
q0860,D,A,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0861,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,True,0.5
q0862,B,D,False,0.5,B,True,0.5,A,False,0.5,D,False,0.5,A,False,0.5
q0863,A,A,True,0.5,D,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0864,E,C,False,0.5,D,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0865,C,,False,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0866,B,D,False,0.5,A,False,0.5,A,False,0.5,,False,0.5,B,True,0.5
q0867,B,D,False,0.5,D,False,0.5,D,False,0.5,D,False,0.5,A,False,0.5
q0868,D,A,False,0.5,,False,0.5,,False,0.5,,False,0.5,A,False,0.5
q0869,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0870,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5
q0871,B,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0872,D,A,False,0.5,A,False,0.5,D,True,0.5,B,False,0.5,A,False,0.5
q0873,C,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0874,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,C,False,0.5
q0875,E,C,False,0.5,D,False,0.5,D,False,0.5,C,False,0.5,D,False,0.5
q0876,D,B,False,0.5,A,False,0.5,D,True,0.5,A,False,0.5,A,False,0.5
q0877,B,B,True,0.5,A,False,0.5,D,False,0.5,B,True,0.5,A,False,0.5
q0878,D,C,False,0.5,A,False,0.5,A,False,0.5,E,False,0.5,E,False,0.5
q0879,E,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,,False,0.5
q0880,C,D,False,0.5,D,False,0.5,A,False,0.5,E,False,0.5,A,False,0.5
q0881,A,A,True,0.5,C,False,0.5,E,False,0.5,E,False,0.5,A,True,0.5
q0882,D,B,False,0.5,C,False,0.5,A,False,0.5,,False,0.5,A,False,0.5
q0883,B,B,True,0.5,A,False,0.5,D,False,0.5,A,False,0.5,,False,0.5
q0884,A,B,False,0.5,C,False,0.5,B,False,0.5,D,False,0.5,E,False,0.5
q0885,C,A,False,0.5,A,False,0.5,D,False,0.5,C,True,0.5,A,False,0.5
q0886,A,A,True,0.5,A,True,0.5,A,True,0.5,A,True,0.5,E,False,0.5
q0887,A,B,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5,D,False,0.5
q0888,A,B,False,0.5,E,False,0.5,C,False,0.5,C,False,0.5,B,False,0.5
q0889,B,A,False,0.5,A,False,0.5,,False,0.5,A,False,0.5,A,False,0.5
q0890,A,A,True,0.5,,False,0.5,,False,0.5,A,True,0.5,,False,0.5
q0891,A,B,False,0.5,A,True,0.5,D,False,0.5,A,True,0.5,D,False,0.5
q0892,E,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0893,B,C,False,0.5,C,False,0.5,A,False,0.5,C,False,0.5,E,False,0.5
q0894,A,B,False,0.5,A,True,0.5,A,True,0.5,A,True,0.5,D,False,0.5
q0895,D,A,False,0.5,D,True,0.5,A,False,0.5,B,False,0.5,A,False,0.5
q0896,E,,False,0.5,A,False,0.5,C,False,0.5,E,True,0.5,A,False,0.5
q0897,B,C,False,0.5,C,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0898,C,B,False,0.5,C,True,0.5,C,True,0.5,A,False,0.5,A,False,0.5
q0899,C,A,False,0.5,E,False,0.5,A,False,0.5,A,False,0.5,B,False,0.5
q0900,C,D,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0901,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
q0902,C,C,True,0.5,A,False,0.5,D,False,0.5,A,False,0.5,D,False,0.5
q0903,B,B,True,0.5,A,False,0.5,A,False,0.5,A,False,0.5,A,False,0.5
q0904,C,A,False,0.5,B,False,0.5,A,False,0.5,C,True,0.5,A,False,0.5
q0905,A,A,True,0.5,,False,0.5,,False,0.5,,False,0.5,,False,0.5
q0906,E,A,False,0.5,A,False,0.5,A,False,0.5,E,True,0.5,A,False,0.5
