question_id,correct_answer,V0_pred,V0_correct,V0_conf,V1_pred,V1_correct,V1_conf,V2_pred,V2_correct,V2_conf,V3_pred,V3_correct,V3_conf,V4_pred,V4_correct,V4_conf
q0602,A,A,True,0.9,B,False,0.9,B,False,0.95,E,False,0.95,B,False,0.95
q0603,B,B,True,0.9,B,True,0.4,A,False,0.0,A,False,0.0,B,True,0.95
q0604,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0605,C,D,False,0.9,D,False,0.9,B,False,0.85,A,False,0.0,D,False,0.85
q0606,E,B,False,0.95,E,True,0.9,B,False,0.95,E,True,0.95,B,False,0.95
q0607,D,D,True,1.0,D,True,1.0,D,True,0.95,D,True,0.85,D,True,0.9
q0608,D,D,True,0.9,D,True,0.9,D,True,0.85,D,True,0.85,D,True,0.85
q0609,E,E,True,0.9,E,True,0.9,B,False,0.95,E,True,0.95,C,False,0.95
q0610,B,B,True,0.9,C,False,1.0,A,False,0.95,B,True,0.85,A,False,0.95
q0611,C,C,True,0.9,C,True,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0612,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.85,B,True,0.85
q0613,D,D,True,0.9,A,False,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0614,D,A,False,0.9,A,False,1.0,D,True,0.95,D,True,0.95,D,True,0.95
q0615,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0616,E,B,False,0.9,C,False,0.8,A,False,0.95,A,False,0.85,B,False,0.95
q0617,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.95,B,True,0.95
q0618,C,D,False,0.9,C,True,0.9,C,True,0.95,C,True,0.85,D,False,0.95
q0619,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0620,C,B,False,0.9,B,False,0.9,C,True,0.85,B,False,0.85,B,False,0.95
q0621,E,A,False,0.9,B,False,0.9,A,False,0.95,B,False,0.85,A,False,0.95
q0622,C,C,True,0.9,C,True,0.8,A,False,0.95,B,False,0.85,C,True,0.95
q0623,A,A,True,0.9,A,True,1.0,A,True,0.95,A,True,0.95,A,True,0.95
q0624,E,E,True,0.9,E,True,0.9,B,False,0.95,E,True,0.6,B,False,0.85
q0625,C,D,False,0.9,C,True,0.9,D,False,0.85,D,False,0.8,C,True,0.95
q0626,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.85,E,True,0.95
q0627,D,D,True,0.9,D,True,0.8,A,False,0.95,A,False,0.0,A,False,0.95
q0628,C,C,True,0.8,C,True,0.8,C,True,0.95,C,True,0.95,C,True,0.95
q0629,E,E,True,0.9,E,True,0.9,D,False,0.85,B,False,0.95,B,False,0.95
q0630,E,E,True,0.9,D,False,0.8,D,False,0.95,E,True,0.95,D,False,0.85
q0631,B,B,True,0.9,B,True,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0632,E,E,True,0.95,E,True,0.95,E,True,0.95,E,True,0.95,E,True,0.95
q0633,B,C,False,0.85,C,False,0.9,C,False,0.9,B,True,0.85,C,False,0.95
q0634,A,D,False,0.9,D,False,0.8,E,False,0.98,D,False,0.95,D,False,0.98
q0635,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0636,A,E,False,0.9,E,False,0.9,A,True,0.95,E,False,0.85,A,True,0.95
q0637,A,B,False,0.9,B,False,0.9,B,False,0.95,B,False,0.85,B,False,0.95
q0638,A,C,False,0.95,E,False,0.9,C,False,0.95,C,False,0.95,A,True,0.95
q0639,A,C,False,0.8,C,False,0.4,B,False,0.95,C,False,0.85,B,False,0.95
q0640,E,B,False,0.9,E,True,0.9,B,False,0.95,B,False,0.95,B,False,0.95
q0641,A,A,True,0.8,A,True,0.8,B,False,0.95,A,True,0.95,A,True,0.95
q0642,B,E,False,0.9,B,True,0.9,B,True,0.95,B,True,0.85,E,False,0.85
q0643,E,E,True,0.9,E,True,0.8,E,True,0.85,A,False,0.99,A,False,0.85
q0644,B,D,False,0.8,B,True,0.9,B,True,0.9,A,False,0.0,A,False,0.0
q0645,B,B,True,0.9,A,False,0.5,C,False,0.95,C,False,0.95,C,False,0.95
q0646,B,B,True,0.9,B,True,0.9,A,False,0.9,A,False,0.85,A,False,0.95
q0647,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0648,A,A,True,0.9,E,False,1.0,E,False,0.95,A,True,0.95,E,False,0.95
q0649,B,B,True,0.9,B,True,0.9,B,True,0.95,D,False,0.95,B,True,0.95
q0650,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.85,C,True,0.95
q0651,D,B,False,0.9,B,False,0.8,B,False,0.85,B,False,0.85,B,False,0.95
q0652,D,C,False,0.9,C,False,0.8,C,False,0.95,C,False,0.85,C,False,0.95
q0653,A,A,True,0.9,A,True,0.9,B,False,0.95,A,True,0.95,A,True,0.95
q0654,B,B,True,0.9,B,True,0.8,D,False,0.95,A,False,0.95,A,False,0.95
q0655,B,C,False,0.9,B,True,1.0,C,False,0.95,C,False,0.95,C,False,0.95
q0656,D,D,True,0.95,D,True,0.95,D,True,0.95,D,True,0.95,C,False,0.95
q0657,D,A,False,0.9,B,False,0.8,E,False,0.95,A,False,0.85,A,False,0.95
q0658,D,D,True,0.9,A,False,1.0,D,True,0.95,B,False,0.95,D,True,0.95
q0659,D,C,False,0.9,C,False,0.8,C,False,0.85,B,False,0.95,C,False,0.95
q0660,A,A,True,0.85,A,True,0.9,A,True,0.8,A,True,0.95,A,True,0.85
q0661,A,C,False,0.95,A,True,0.9,A,True,0.95,A,True,0.85,A,True,0.95
q0662,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.85,E,True,0.95
q0663,E,B,False,0.9,B,False,0.9,B,False,0.85,B,False,0.85,C,False,0.85
q0664,D,E,False,0.9,E,False,0.9,B,False,0.95,E,False,0.85,E,False,0.95
q0665,C,E,False,0.9,E,False,0.9,E,False,0.95,E,False,0.85,E,False,0.95
q0666,A,B,False,0.95,B,False,0.9,A,True,0.95,A,True,0.0,A,True,0.95
q0667,A,A,True,0.95,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0668,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.95,B,True,0.95
q0669,B,B,True,0.8,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0670,E,D,False,0.9,,False,0.5,B,False,0.95,D,False,0.8,D,False,0.9
q0671,B,B,True,0.95,B,True,0.95,B,True,0.95,B,True,0.95,B,True,0.85
q0672,B,D,False,0.9,A,False,1.0,B,True,0.95,B,True,0.95,B,True,0.95
q0673,E,C,False,0.9,C,False,0.8,A,False,0.95,D,False,0.85,A,False,0.85
q0674,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.85,B,True,0.95
q0675,C,C,True,0.9,C,True,0.9,A,False,0.95,E,False,0.85,C,True,0.95
q0676,B,C,False,0.9,B,True,0.8,E,False,0.95,B,True,0.95,E,False,0.85
q0677,A,E,False,0.9,E,False,0.9,E,False,0.95,B,False,0.95,E,False,0.95
q0678,B,C,False,1.0,C,False,1.0,C,False,0.85,B,True,0.95,A,False,0.95
q0679,C,C,True,0.9,A,False,0.9,B,False,0.95,B,False,0.85,A,False,0.95
q0680,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.95,E,True,0.95
q0681,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.85,B,True,0.95
q0682,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0683,C,D,False,0.9,C,True,0.95,C,True,0.95,C,True,0.95,C,True,0.85
q0684,B,B,True,0.9,C,False,0.9,C,False,0.95,A,False,0.95,C,False,0.95
q0685,D,D,True,0.9,D,True,1.0,D,True,0.95,A,False,0.0,D,True,0.95
q0686,A,A,True,0.9,A,True,0.9,B,False,0.95,A,True,0.0,A,True,0.95
q0687,B,B,True,0.9,B,True,0.9,A,False,0.95,B,True,0.85,B,True,0.95
q0688,A,D,False,0.9,D,False,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0689,C,C,True,0.9,B,False,0.9,C,True,0.95,C,True,0.85,B,False,0.95
q0690,B,B,True,0.9,B,True,0.8,B,True,0.95,B,True,0.85,B,True,0.95
q0691,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.85,C,True,0.95
q0692,D,D,True,0.9,B,False,0.8,B,False,0.85,B,False,0.85,B,False,0.95
q0693,C,C,True,0.9,C,True,0.9,C,True,0.85,C,True,0.95,C,True,0.95
q0694,A,A,True,0.9,A,True,0.9,A,True,0.85,A,True,0.95,A,True,0.95
q0695,B,E,False,0.9,E,False,0.9,A,False,0.0,B,True,0.8,B,True,0.95
q0696,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0697,E,E,True,0.9,B,False,0.9,E,True,0.95,E,True,0.85,B,False,0.85
q0698,A,A,True,0.85,A,True,0.8,A,True,0.95,A,True,0.85,A,True,0.95
q0699,A,A,True,0.9,A,True,0.85,B,False,0.85,A,True,0.85,D,False,0.85
q0700,C,C,True,0.9,B,False,0.8,E,False,0.95,C,True,0.85,C,True,0.95
q0701,D,E,False,0.9,D,True,1.0,B,False,0.95,B,False,0.95,B,False,0.95
q0702,D,C,False,0.9,C,False,0.9,C,False,0.95,A,False,0.0,C,False,0.95
q0703,E,E,True,0.9,E,True,0.9,B,False,0.95,E,True,0.95,B,False,0.95
q0704,E,E,True,0.95,A,False,0.9,A,False,0.95,E,True,0.95,A,False,0.95
q0705,D,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.85,D,True,0.95
q0706,C,E,False,0.9,A,False,0.9,C,True,0.95,A,False,0.0,E,False,0.95
q0707,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0708,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.99,B,True,0.99
q0709,B,C,False,0.9,C,False,0.8,B,True,0.85,C,False,0.85,C,False,0.95
q0710,D,D,True,0.8,C,False,0.9,A,False,0.95,E,False,0.8,C,False,0.95
q0711,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0712,C,D,False,0.9,E,False,0.8,E,False,0.95,E,False,0.95,E,False,0.95
q0713,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0714,B,A,False,0.9,A,False,0.9,A,False,0.95,E,False,0.85,A,False,0.95
q0715,B,C,False,0.9,C,False,0.95,C,False,0.95,C,False,0.95,C,False,0.95
q0716,D,D,True,0.95,D,True,0.9,B,False,0.95,A,False,0.75,B,False,0.95
q0717,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.85
q0718,E,B,False,0.9,B,False,0.9,B,False,0.85,A,False,0.0,B,False,0.95
q0719,A,B,False,0.9,E,False,0.8,A,True,0.95,E,False,0.85,C,False,0.85
q0720,B,D,False,0.9,A,False,0.0,D,False,0.95,A,False,0.7,C,False,0.95
q0721,B,B,True,0.9,B,True,0.8,B,True,0.95,E,False,0.95,B,True,0.95
q0722,E,E,True,0.9,E,True,0.9,A,False,0.95,E,True,0.85,E,True,0.95
q0723,D,B,False,0.9,B,False,0.9,B,False,0.95,B,False,0.85,B,False,0.95
q0724,E,A,False,0.9,D,False,0.9,D,False,0.95,A,False,0.85,E,True,0.95
q0725,D,D,True,0.9,D,True,0.9,B,False,0.95,B,False,0.95,D,True,0.85
q0726,E,C,False,0.9,E,True,0.9,E,True,0.95,B,False,0.85,E,True,0.95
q0727,B,B,True,0.9,B,True,0.95,B,True,0.95,A,False,0.95,B,True,0.95
q0728,D,D,True,0.9,D,True,0.9,B,False,0.95,C,False,0.85,B,False,0.95
q0729,D,D,True,0.9,D,True,0.95,B,False,0.85,D,True,0.95,D,True,0.95
q0730,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0731,B,B,True,0.9,B,True,0.8,B,True,0.95,B,True,0.85,B,True,0.95
q0732,B,B,True,0.9,B,True,0.9,B,True,0.85,B,True,0.95,B,True,0.95
q0733,C,C,True,0.9,C,True,0.9,C,True,0.85,C,True,0.95,C,True,0.95
q0734,D,A,False,0.9,C,False,0.9,C,False,0.85,B,False,0.8,E,False,0.95
q0735,A,A,True,0.9,A,True,0.9,A,True,0.8,A,True,0.85,B,False,0.85
q0736,A,D,False,0.9,D,False,0.8,D,False,0.85,D,False,0.85,D,False,0.95
q0737,D,C,False,0.9,C,False,1.0,C,False,0.95,C,False,0.85,C,False,0.95
q0738,A,B,False,1.0,A,True,0.5,B,False,0.85,A,True,0.85,A,True,0.95
q0739,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.0,A,True,0.85
q0740,E,E,True,0.9,D,False,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0741,A,A,True,0.9,A,True,0.9,C,False,0.95,A,True,0.95,C,False,0.95
q0742,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.85
q0743,B,B,True,0.9,A,False,0.9,A,False,0.95,C,False,0.85,A,False,0.95
q0744,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0745,A,C,False,0.8,D,False,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0746,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.99
q0747,D,B,False,0.8,D,True,0.9,E,False,0.85,E,False,0.85,E,False,0.95
q0748,A,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.85,C,False,0.95
q0749,C,A,False,0.9,C,True,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0750,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0751,C,D,False,0.9,D,False,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0752,C,B,False,0.8,A,False,0.9,A,False,0.95,C,True,0.95,E,False,0.85
q0753,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0754,B,B,True,0.9,B,True,0.9,B,True,0.95,D,False,0.85,D,False,0.95
q0755,D,E,False,0.9,A,False,0.9,B,False,0.85,B,False,0.95,E,False,0.85
q0756,C,D,False,0.9,C,True,0.9,C,True,0.95,D,False,0.85,C,True,0.95
q0757,E,C,False,0.9,A,False,0.9,A,False,0.95,D,False,0.85,D,False,0.85
q0758,E,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.95,C,False,0.95
q0759,D,D,True,0.9,A,False,0.9,A,False,0.95,B,False,0.85,D,True,0.95
q0760,C,B,False,0.9,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0761,E,E,True,0.9,B,False,0.9,A,False,0.95,A,False,0.85,E,True,0.95
q0762,C,A,False,0.9,C,True,0.9,A,False,0.95,A,False,0.95,C,True,0.95
q0763,A,D,False,0.9,D,False,0.9,A,True,0.9,E,False,0.95,A,True,0.85
q0764,D,E,False,0.9,E,False,0.9,E,False,0.95,E,False,0.95,C,False,0.95
q0765,D,B,False,0.9,B,False,0.9,B,False,0.95,A,False,0.8,B,False,0.95
q0766,E,E,True,0.95,E,True,0.9,B,False,0.85,B,False,0.85,E,True,0.95
q0767,B,B,True,0.9,B,True,0.85,A,False,0.5,B,True,0.85,A,False,0.0
q0768,B,B,True,0.9,C,False,0.9,B,True,0.95,C,False,0.95,B,True,0.95
q0769,C,C,True,0.85,C,True,0.9,B,False,0.85,C,True,0.85,B,False,0.85
q0770,B,B,True,0.9,B,True,1.0,B,True,0.95,B,True,0.8,B,True,0.95
q0771,C,E,False,0.9,C,True,1.0,E,False,0.9,A,False,0.85,B,False,0.85
q0772,E,C,False,0.9,C,False,0.9,C,False,0.95,C,False,0.95,C,False,0.95
q0773,A,C,False,0.9,A,True,0.9,A,True,0.85,A,True,0.0,C,False,0.95
q0774,E,D,False,0.8,D,False,0.8,B,False,0.85,C,False,0.85,C,False,0.85
q0775,A,A,True,0.9,D,False,0.9,D,False,0.95,D,False,0.85,B,False,0.85
q0776,B,A,False,1.0,A,False,1.0,A,False,0.85,A,False,0.85,E,False,0.85
q0777,C,E,False,0.9,E,False,0.9,E,False,0.99,E,False,0.85,E,False,0.85
q0778,C,E,False,0.9,A,False,0.8,A,False,0.95,E,False,0.85,C,True,0.85
q0779,E,E,True,0.9,A,False,0.9,A,False,0.95,D,False,0.85,E,True,0.85
q0780,D,B,False,0.9,E,False,0.9,C,False,0.95,E,False,0.85,E,False,0.85
q0781,E,E,True,0.9,E,True,0.8,E,True,0.95,E,True,0.85,E,True,0.95
q0782,E,E,True,0.9,E,True,0.8,E,True,0.95,C,False,0.85,E,True,0.95
q0783,B,B,True,0.9,B,True,0.9,C,False,0.85,B,True,0.6,B,True,0.95
q0784,B,E,False,0.95,E,False,0.8,B,True,0.95,B,True,0.85,B,True,0.95
q0785,D,C,False,0.9,C,False,0.95,C,False,0.95,A,False,0.0,B,False,0.95
q0786,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.85,B,False,0.95
q0787,D,C,False,0.8,C,False,0.8,D,True,0.95,D,True,0.85,D,True,0.95
q0788,D,D,True,0.9,D,True,0.8,D,True,0.95,D,True,0.9,D,True,0.95
q0789,C,C,True,0.9,C,True,0.9,C,True,0.85,C,True,0.95,B,False,0.85
q0790,B,B,True,0.9,A,False,0.9,B,True,0.85,C,False,0.85,C,False,0.85
q0791,A,D,False,0.9,D,False,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0792,C,C,True,0.9,C,True,0.9,C,True,0.95,E,False,0.85,C,True,0.95
q0793,B,C,False,0.95,C,False,0.8,B,True,0.85,C,False,0.8,C,False,0.95
q0794,E,E,True,0.95,E,True,0.9,E,True,0.85,D,False,0.8,D,False,0.95
q0795,C,D,False,0.9,E,False,0.9,C,True,0.95,C,True,0.85,E,False,0.95
q0796,D,D,True,0.9,D,True,0.9,A,False,0.95,D,True,0.85,A,False,0.95
q0797,E,E,True,0.9,E,True,0.9,E,True,0.95,C,False,0.95,E,True,0.95
q0798,C,D,False,0.9,D,False,0.8,D,False,0.95,A,False,0.85,D,False,0.95
q0799,C,D,False,0.9,C,True,0.9,C,True,0.95,D,False,0.85,C,True,0.95
q0800,C,C,True,1.0,C,True,1.0,A,False,0.8,C,True,0.95,A,False,0.8
q0801,B,D,False,0.9,B,True,0.9,B,True,0.85,D,False,0.85,D,False,0.95
q0802,E,B,False,1.0,C,False,1.0,A,False,0.95,A,False,0.95,A,False,0.95
q0803,B,B,True,0.9,B,True,0.9,A,False,0.95,B,True,0.85,B,True,0.95
q0804,A,A,True,0.9,D,False,0.9,D,False,0.95,A,True,0.0,D,False,0.95
q0805,C,C,True,0.95,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0806,B,B,True,0.9,B,True,0.85,B,True,0.85,A,False,0.0,D,False,0.95
q0807,A,B,False,0.9,C,False,0.9,B,False,0.95,A,True,0.85,C,False,0.95
q0808,D,D,True,0.9,D,True,0.9,D,True,0.85,D,True,0.85,D,True,0.95
q0809,B,B,True,0.9,B,True,0.9,E,False,0.95,B,True,0.85,A,False,0.95
q0810,A,B,False,0.9,B,False,0.9,B,False,0.95,B,False,0.85,A,True,0.85
q0811,E,E,True,0.9,E,True,0.9,E,True,0.95,C,False,0.85,E,True,0.95
q0812,E,E,True,0.85,B,False,0.8,B,False,0.85,B,False,0.85,A,False,0.95
q0813,C,E,False,0.9,C,True,0.8,C,True,0.85,C,True,0.85,E,False,0.85
q0814,E,C,False,0.9,C,False,0.9,E,True,0.95,E,True,0.85,B,False,0.95
q0815,A,A,True,0.9,C,False,0.8,A,True,0.95,A,True,0.85,A,True,0.95
q0816,A,A,True,0.8,A,True,0.8,A,True,0.95,A,True,0.95,A,True,0.95
q0817,C,B,False,0.9,C,True,0.8,B,False,0.95,A,False,0.85,A,False,0.0
q0818,B,B,True,0.9,D,False,1.0,B,True,0.85,A,False,0.95,B,True,0.95
q0819,E,A,False,0.9,A,False,0.9,A,False,0.95,A,False,0.95,A,False,0.95
q0820,C,C,True,0.85,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95
q0821,D,C,False,0.9,C,False,0.95,C,False,0.95,C,False,0.95,C,False,0.95
q0822,C,B,False,0.9,D,False,0.9,B,False,0.95,D,False,0.85,D,False,0.95
q0823,D,B,False,0.9,B,False,0.9,B,False,0.95,C,False,0.95,B,False,0.95
q0824,B,B,True,1.0,B,True,1.0,B,True,0.95,B,True,0.85,B,True,0.85
q0825,D,D,True,0.9,A,False,0.9,A,False,0.85,A,False,0.85,A,False,0.95
q0826,C,D,False,0.9,A,False,0.9,D,False,0.95,C,True,0.85,D,False,0.95
q0827,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.75,B,True,0.85
q0828,C,C,True,0.9,C,True,0.8,E,False,0.95,C,True,0.85,E,False,0.95
q0829,E,D,False,0.9,D,False,0.8,D,False,0.95,D,False,0.85,D,False,0.95
q0830,B,E,False,0.9,E,False,0.9,B,True,0.95,B,True,0.85,E,False,0.85
q0831,A,A,True,0.9,A,True,0.9,C,False,0.85,A,True,0.85,A,True,0.95
q0832,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0833,D,D,True,0.9,C,False,0.9,D,True,0.95,A,False,0.0,D,True,0.85
q0834,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.7,D,True,0.95
q0835,C,B,False,0.9,B,False,0.9,B,False,0.85,B,False,0.85,B,False,0.85
q0836,B,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.85,B,True,0.95
q0837,D,D,True,0.9,D,True,0.9,D,True,0.95,B,False,0.85,B,False,0.85
q0838,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0839,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0840,D,D,True,0.9,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95
q0841,B,B,True,0.9,B,True,0.8,B,True,0.95,B,True,0.85,B,True,0.95
q0842,C,C,True,0.9,C,True,0.8,C,True,0.95,C,True,0.95,B,False,0.95
q0843,D,D,True,0.95,D,True,0.9,B,False,0.95,E,False,0.95,A,False,0.95
q0844,A,D,False,0.8,A,True,0.9,A,True,0.95,E,False,0.85,E,False,0.95
q0845,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.85,E,False,0.95
q0846,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.85,D,True,0.95
q0847,D,D,True,0.9,D,True,1.0,D,True,0.95,D,True,0.95,D,True,0.85
q0848,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.95
q0849,E,E,True,0.9,E,True,0.9,B,False,0.95,E,True,0.95,E,True,0.95
q0850,C,C,True,0.9,B,False,0.8,C,True,0.95,B,False,0.95,B,False,0.95
q0851,C,B,False,0.8,B,False,0.8,B,False,0.95,B,False,0.85,B,False,0.95
q0852,D,D,True,0.9,D,True,0.9,D,True,0.95,B,False,0.85,B,False,0.95
q0853,D,D,True,0.9,B,False,0.95,B,False,0.95,B,False,0.95,B,False,0.95
q0854,B,C,False,0.9,B,True,0.9,B,True,0.95,B,True,0.95,A,False,0.95
q0855,B,B,True,0.9,B,True,0.6,A,False,0.9,A,False,0.95,A,False,0.95
q0856,D,A,False,0.9,A,False,0.9,A,False,0.95,B,False,0.8,A,False,0.85
q0857,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0858,A,C,False,0.85,B,False,0.9,B,False,0.95,B,False,0.95,B,False,0.95
q0859,D,D,True,0.9,D,True,0.8,D,True,0.85,D,True,0.6,D,True,0.85
q0860,D,D,True,0.9,D,True,0.8,D,True,0.95,D,True,0.8,B,False,0.85
q0861,C,E,False,0.9,E,False,0.9,B,False,0.95,B,False,0.6,E,False,0.95
q0862,B,D,False,0.9,D,False,0.8,D,False,0.95,B,True,0.85,D,False,0.95
q0863,A,A,True,0.9,A,True,0.8,D,False,0.95,A,True,0.95,A,True,0.95
q0864,E,E,True,0.95,E,True,0.9,E,True,0.95,A,False,0.95,A,False,0.95
q0865,C,C,True,0.9,C,True,0.9,C,True,0.95,E,False,0.95,C,True,0.95
q0866,B,B,True,0.9,B,True,0.9,A,False,0.85,A,False,0.9,A,False,0.95
q0867,B,C,False,0.8,C,False,0.8,C,False,0.95,B,True,0.85,B,True,0.85
q0868,D,D,True,0.9,C,False,0.9,D,True,0.95,D,True,0.4,D,True,0.95
q0869,A,D,False,0.9,,False,0.5,D,False,0.85,A,True,0.0,A,True,0.85
q0870,A,A,True,0.95,A,True,0.9,D,False,0.95,A,True,0.85,A,True,0.95
q0871,B,B,True,0.9,E,False,0.8,B,True,0.95,B,True,0.6,D,False,0.98
q0872,D,E,False,1.0,E,False,1.0,D,True,0.95,D,True,0.85,D,True,0.95
q0873,C,C,True,0.9,D,False,0.8,A,False,0.95,C,True,0.95,C,True,0.95
q0874,E,E,True,0.9,E,True,0.9,E,True,0.95,A,False,0.85,E,True,0.95
q0875,E,E,True,0.9,E,True,0.8,A,False,0.95,C,False,0.85,E,True,0.95
q0876,D,D,True,0.9,D,True,0.9,D,True,0.95,D,True,0.95,D,True,0.95
q0877,B,B,True,1.0,B,True,1.0,B,True,0.95,B,True,0.95,B,True,0.85
q0878,D,D,True,0.9,D,True,1.0,D,True,0.95,D,True,0.95,D,True,0.95
q0879,E,E,True,0.9,E,True,0.85,E,True,0.85,E,True,0.95,E,True,0.85
q0880,C,D,False,0.9,D,False,0.9,D,False,0.95,D,False,0.85,D,False,0.95
q0881,A,A,True,0.9,A,True,0.9,A,True,0.85,A,True,0.95,A,True,0.85
q0882,D,B,False,0.8,B,False,0.8,B,False,0.95,B,False,0.85,B,False,0.85
q0883,B,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95,B,True,0.95
q0884,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.85
q0885,C,C,True,0.9,C,True,0.95,C,True,0.85,C,True,0.95,C,True,0.85
q0886,A,E,False,1.0,E,False,1.0,A,True,0.95,B,False,0.85,A,True,0.95
q0887,A,B,False,0.9,C,False,0.8,C,False,0.85,D,False,0.85,D,False,0.85
q0888,A,C,False,1.0,C,False,1.0,C,False,0.95,C,False,0.85,C,False,0.95
q0889,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.95,B,True,0.95
q0890,A,A,True,0.9,A,True,0.9,A,True,0.95,A,True,0.95,A,True,0.95
q0891,A,D,False,0.9,C,False,0.9,D,False,0.85,A,True,0.5,D,False,0.95
q0892,E,A,False,0.9,A,False,0.9,D,False,0.95,A,False,0.85,B,False,0.85
q0893,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
q0894,A,A,True,0.9,A,True,0.9,A,True,0.85,B,False,0.85,B,False,0.95
q0895,D,A,False,0.9,D,True,0.9,A,False,0.95,A,False,0.85,A,False,0.95
q0896,E,E,True,0.9,E,True,0.9,E,True,0.95,E,True,0.95,E,True,0.85
q0897,B,B,True,0.9,B,True,0.8,B,True,0.95,B,True,0.85,B,True,0.95
q0898,C,C,True,0.9,C,True,0.9,C,True,0.95,C,True,0.95,C,True,0.9
q0899,C,D,False,0.9,D,False,0.8,B,False,0.95,A,False,0.85,E,False,0.95
q0900,C,C,True,0.9,C,True,0.8,C,True,0.95,D,False,0.85,C,True,0.85
q0901,E,E,True,0.9,E,True,0.95,B,False,0.85,B,False,0.85,E,True,0.95
q0902,C,B,False,0.9,E,False,0.9,B,False,0.95,B,False,0.8,B,False,0.95
q0903,B,B,True,0.9,B,True,0.9,B,True,0.95,B,True,0.85,B,True,0.95
